VG, IG, ID, logID, ID^0.5
-8.0,-2.8413000000000002E-11,2.1513000000000002E-11,-10.66729902277862,4.638210861959599E-6
-7.8,-2.0157E-11,1.7603000000000002E-11,-10.754413311025786,4.195592925916432E-6
-7.6000000000000005,-1.6821000000000002E-11,1.5097E-11,-10.821109344951093,3.885485812610825E-6
-7.4,-1.5890000000000003E-11,1.2997E-11,-10.886156881062513,3.6051352263125997E-6
-7.2,-1.4613000000000002E-11,1.2755E-11,-10.89431953705419,3.571414285685714E-6
-7.0,-1.4852E-11,1.2440000000000001E-11,-10.9051796196452,3.5270384177096796E-6
-6.8,-1.3157000000000001E-11,1.1448E-11,-10.94127037924828,3.3834893231692044E-6
-6.6000000000000005,-1.2106E-11,1.1552000000000001E-11,-10.937342819774436,3.3988233257996806E-6
-6.4,-1.2554000000000002E-11,1.1687E-11,-10.932296955959934,3.418625454769797E-6
-6.2,-1.2049000000000001E-11,1.0525E-11,-10.977777895492293,3.244225639501667E-6
-6.0,-1.0598000000000001E-11,9.849000000000001E-12,-11.006607862550997,3.1383116480043855E-6
-5.8,-1.0148E-11,9.722E-12,-11.012244383261477,3.118012187275733E-6
-5.6000000000000005,-9.391000000000001E-12,8.559E-12,-11.067576973623261,2.9255768661923753E-6
-5.4,-9.05E-12,8.628E-12,-11.064089863569492,2.9373457406304764E-6
-5.2,-8.01E-12,7.578E-12,-11.120445399061026,2.752816739269071E-6
-5.0,-7.434000000000001E-12,7.511E-12,-11.124302238019792,2.7406203677269863E-6
-4.8,-6.485000000000001E-12,7.002E-12,-11.154777893570985,2.6461292485439935E-6
-4.6000000000000005,-5.488E-12,6.421E-12,-11.192397330083505,2.533969218439719E-6
-4.4,-4.399E-12,6.377000000000001E-12,-11.195383583012745,2.52527226254913E-6
-4.2,-2.5550000000000003E-12,5.585E-12,-11.252976822548373,2.3632604596192947E-6
-4.0,-5.62E-13,5.75E-12,-11.24033215531037,2.3979157616563597E-6
-3.8000000000000003,1.934E-12,6.224E-12,-11.205930416018367,2.4947945807220283E-6
-3.6,5.2000000000000005E-12,8.003000000000001E-12,-11.096747183106041,2.8289574051229548E-6
-3.4,7.945000000000001E-12,1.2513E-11,-10.902638555434507,3.537371905808039E-6
-3.2,8.817E-12,2.1782000000000002E-11,-10.661902246293462,4.6671190256945455E-6
-3.0,6.776E-12,3.6770000000000006E-11,-10.434506370131137,6.063827174318213E-6
-2.8000000000000003,4.344E-12,5.7773000000000004E-11,-10.23827508010239,7.60085521503995E-6
-2.6,2.374E-12,8.833200000000001E-11,-10.053881936220735,9.398510520289904E-6
-2.4,6.420000000000001E-13,1.3556600000000002E-10,-9.86784921801977,1.1643281324437712E-5
-2.2,1.28E-13,2.0901700000000002E-10,-9.679818389937067,1.4457420240139664E-5
-2.0,8.5E-14,3.2427400000000004E-10,-9.489087871275208,1.8007609502651928E-5
-1.8,3.1300000000000003E-13,5.046670000000001E-10,-9.296995092703337,2.246479467967602E-5
-1.6,2.9800000000000004E-13,7.93598E-10,-9.100399435347398,2.817087148101741E-5
-1.4000000000000001,-4.991E-12,1.25605E-9,-8.900993072149868,3.544079570212836E-5
-1.2,1.0700000000000001E-13,2.03733E-9,-8.690938619712954,4.5136792088051625E-5
-1.0,7.810000000000001E-13,3.31224E-9,-8.479878202412712,5.7552063386120226E-5
-0.8,9.78E-13,5.45003E-9,-8.26360110711811,7.382431848652584E-5
-0.6,1.3340000000000002E-12,9.14659E-9,-8.038740787923631,9.563780633201496E-5
-0.4,2.8E-14,1.62684E-8,-7.788655157901511,1.2754763815923836E-4
-0.2,1.044E-12,2.8235499999999998E-8,-7.549204517283635,1.6803422270478117E-4
0.0,1.4680000000000002E-12,4.94099E-8,-7.306186025072173,2.2228337769612913E-4
0.2,2.1240000000000002E-12,8.731329999999999E-8,-7.058919597340668,2.954882400367229E-4
0.4,1.1350000000000001E-12,1.6476799999999998E-7,-6.7831271298528595,4.059162475191157E-4
0.6,2.16E-12,2.78735E-7,-6.554808494679247,5.279535964457482E-4
0.8,2.753E-12,4.56443E-7,-6.340613448865885,6.756056542096136E-4
1.0,3.1650000000000003E-12,7.13979E-7,-6.146314561778787,8.449727806266897E-4
1.2,3.389E-12,1.05753E-6,-5.97570730371684,0.0010283627764558576
1.4000000000000001,7.190000000000001E-13,1.5349800000000002E-6,-5.813897278783683,0.0012389430979669728
1.6,3.3370000000000004E-12,2.0325700000000003E-6,-5.691954488739926,0.001425682292798785
1.8,4.046E-12,2.6033800000000002E-6,-5.584462435863807,0.001613499302757829
2.0,4.8710000000000006E-12,3.24713E-6,-5.488500323892486,0.001801979467141621
2.2,6.174E-12,3.96574E-6,-5.401675762210067,0.0019914165812305574
2.4,8.356E-12,4.75896E-6,-5.322487945516914,0.002181504068297834
2.6,1.1855E-11,5.6265400000000005E-6,-5.249758589311586,0.002372032883414562
2.8000000000000003,1.7188E-11,6.5698400000000004E-6,-5.182445206994744,0.0025631699124326504
3.0,2.4544000000000002E-11,7.589270000000001E-6,-5.1197999962018645,0.002754862972998839
