VG, IG, ID, logID, ID^0.5
-5.0,-1.0063200000000001E-10,1.1599E-11,-10.935579451566406,3.405730464966363E-6
-4.8,-8.1265E-11,1.0108E-11,-10.995334766752123,3.179308100829487E-6
-4.6000000000000005,-7.036200000000001E-11,9.464000000000001E-12,-11.023925268380125,3.0763614872118006E-6
-4.4,-6.124E-11,8.801E-12,-11.05546797900802,2.9666479400158018E-6
-4.2,-5.4313000000000004E-11,8.107E-12,-11.091139826982724,2.8472794032198527E-6
-4.0,-4.8263E-11,7.73E-12,-11.111820506081676,2.780287754891569E-6
-3.8000000000000003,-4.2850000000000006E-11,7.168E-12,-11.14460200334593,2.6773120849090417E-6
-3.6,-3.821E-11,6.509000000000001E-12,-11.186485728458116,2.5512741914580645E-6
-3.4,-3.4031E-11,5.930000000000001E-12,-11.226945306635738,2.435159132377184E-6
-3.2,-3.0248E-11,5.5260000000000005E-12,-11.257589119419507,2.350744562899168E-6
-3.0,-2.6754000000000003E-11,5.231000000000001E-12,-11.281415279972563,2.287137949490586E-6
-2.8000000000000003,-2.3390000000000003E-11,5.111E-12,-11.291494119044764,2.260752087248843E-6
-2.6,-2.0172E-11,4.89E-12,-11.31069114087638,2.211334438749598E-6
-2.4,-1.6458000000000003E-11,5.5310000000000006E-12,-11.257196341530834,2.3518078152774306E-6
-2.2,-1.3037000000000001E-11,1.3309000000000002E-11,-10.875854574938346,3.6481502162054676E-6
-2.0,-9.966E-12,6.381600000000001E-11,-10.195070420956826,7.988491722471772E-6
-1.8,-7.475E-12,3.37202E-10,-9.472109858168327,1.8363060747054126E-5
-1.6,-8.958000000000001E-12,1.49682E-9,-8.824830422574047,3.8688758057089404E-5
-1.4000000000000001,-4.191E-12,6.31305E-9,-8.199760771002426,7.945470407722881E-5
-1.2,-6.366E-12,2.05557E-8,-7.687067729247971,1.4337259152292673E-4
-1.0,-2.1990000000000002E-12,6.021559999999999E-8,-7.220290981894232,2.4538867129515166E-4
-0.8,-4.36E-12,1.45795E-7,-6.836257369774176,3.818311144995913E-4
-0.6,-9.82E-13,3.09392E-7,-6.509490920115557,5.56230168185797E-4
-0.4,-4.5400000000000003E-13,5.81297E-7,-6.2356019183765,7.624283572900473E-4
-0.2,1.5000000000000002E-14,9.94442E-7,-6.002420541664233,9.972171278111903E-4
0.0,-2.6130000000000003E-12,1.5777400000000002E-6,-5.8019645637810315,0.0012560812075658166
0.2,4.5400000000000003E-13,2.34999E-6,-5.628933985793821,0.0015329677100317542
0.4,9.67E-13,3.3316500000000005E-6,-5.47734062882965,0.0018252808003153928
0.6,1.395E-12,4.541020000000001E-6,-5.34284658533301,0.002130966916683598
0.8,1.86E-12,5.991870000000001E-6,-5.222437617687612,0.002447829650935702
1.0,2.3420000000000003E-12,7.69885E-6,-5.113574141834485,0.002774680161748377
1.2,2.9640000000000003E-12,9.669120000000002E-6,-5.014613049860626,0.003109520863412883
1.4000000000000001,2.9610000000000004E-12,1.19723E-5,-4.921822409213053,0.0034601011545907154
1.6,4.166000000000001E-12,1.44957E-5,-4.838760807642757,0.003807321893404864
1.8,5.252000000000001E-12,1.73227E-5,-4.761384415799434,0.004162054780994599
2.0,6.522000000000001E-12,2.04319E-5,-4.689691245646168,0.004520165926158021
2.2,7.927E-12,2.3852200000000002E-5,-4.6224715577644915,0.004883871415178742
2.4,9.568000000000001E-12,2.7576300000000002E-5,-4.559464004925179,0.005251314121246224
2.6,1.1473E-11,3.16082E-5,-4.500200235331748,0.005622117038980957
2.8000000000000003,1.3505000000000001E-11,3.59505E-5,-4.444295065066052,0.005995873581055558
3.0,1.5713E-11,4.06082E-5,-4.391386260630442,0.006372456355284044
3.2,1.8126E-11,4.5568E-5,-4.341340032379256,0.006750407395113275
3.4,2.0648E-11,5.08341E-5,-4.293844861071114,0.0071298036438600465
3.6,2.3121000000000002E-11,5.6391700000000004E-5,-4.248784812851076,0.007509440724847624
3.8000000000000003,2.5685000000000003E-11,6.22404E-5,-4.205927624931694,0.007889258520292005
4.0,2.7975000000000002E-11,6.83594E-5,-4.165201757797888,0.0082679743589346
4.2,3.0326000000000005E-11,7.47581E-5,-4.126341744880169,0.008646276655300824
4.4,3.2522000000000005E-11,8.142570000000001E-5,-4.08923849920668,0.00902361900791473
4.6000000000000005,3.4853E-11,8.83321E-5,-4.053881444559463,0.009398515840280315
4.8,3.7275E-11,9.546870000000001E-5,-4.020138991195131,0.009770808564289857
5.0,3.9942000000000004E-11,1.028436E-4,-3.9878227294545914,0.010141183362901984
5.2,4.276E-11,1.1043150000000001E-4,-3.9569070287365182,0.01050863930297353
5.4,4.4743000000000005E-11,1.18487E-4,-3.9263292963878365,0.010885173402385467
5.6000000000000005,4.861900000000001E-11,1.26422E-4,-3.898177343401602,0.011243753821566888
5.8,5.3337000000000007E-11,1.3461700000000002E-4,-3.8709000921180285,0.011602456636419721
6.0,5.8402E-11,1.4301800000000002E-4,-3.8446092995369128,0.011959013337228118
6.2,6.4335E-11,1.5167700000000002E-4,-3.8190802697761197,0.012315721659732328
6.4,7.1032E-11,1.60543E-4,-3.794408625803793,0.01267055642029978
6.6000000000000005,7.880400000000001E-11,1.69595E-4,-3.77058695576102,0.01302286450824088
6.8,8.7798E-11,1.78815E-4,-3.747596052967461,0.01337217259834766
7.0,9.843200000000001E-11,1.8824300000000002E-4,-3.7252811644919177,0.013720167637459828
7.2,1.1072E-10,1.9782800000000002E-4,-3.703712239609973,0.014065134197724528
7.4,1.24431E-10,2.0761100000000002E-4,-3.68274963968321,0.014408712642009349
7.6000000000000005,1.40476E-10,2.17605E-4,-3.662331129895448,0.014751440607615244
7.8,1.58327E-10,2.27798E-4,-3.642450093219064,0.01509297849995156
8.0,1.79287E-10,2.38196E-4,-3.623065535852879,0.015433599709724235
8.2,2.0325900000000002E-10,2.48734E-4,-3.604264846000111,0.015771303053330757
8.4,2.3104100000000002E-10,2.59502E-4,-3.585859290664785,0.01610906577055293
8.6,2.6200100000000003E-10,2.70404E-4,-3.567986888303335,0.01644396545848963
8.8,2.9828800000000005E-10,2.81544E-4,-3.5504537234984546,0.01677927292822904
9.0,3.40554E-10,2.9279800000000004E-4,-3.53343189411614,0.01711134126829338
9.200000000000001,3.8693900000000005E-10,3.0422500000000004E-4,-3.5168051002240857,0.017442046898228432
9.4,4.3946300000000003E-10,3.15832E-4,-3.5005438695165916,0.017771662837224884
9.6,4.99924E-10,3.2760300000000004E-4,-3.4846521298741338,0.018099806628801316
9.8,5.690070000000001E-10,3.3947400000000004E-4,-3.4691934823228823,0.018424820216219207
10.0,6.45699E-10,3.5146200000000003E-4,-3.454121623937019,0.018747319808441954
