VG, IG, ID, logID, ID^0.5
-5.0,-1.0823900000000001E-10,1.4667E-11,-10.833658708016502,3.829751950192075E-6
-4.8,-8.816000000000001E-11,1.1233000000000001E-11,-10.949504241116145,3.3515667977827922E-6
-4.6000000000000005,-7.5861E-11,9.887000000000001E-12,-11.00493546584386,3.1443600302764313E-6
-4.4,-6.604E-11,8.854000000000001E-12,-11.05286048235717,2.975567172826048E-6
-4.2,-5.8399E-11,8.243E-12,-11.083914700156297,2.8710625210886647E-6
-4.0,-5.1835E-11,7.637E-12,-11.1170772093974,2.7635122579789657E-6
-3.8000000000000003,-4.6196000000000004E-11,7.192000000000001E-12,-11.143150321274828,2.6817904466978774E-6
-3.6,-4.1244000000000006E-11,6.659000000000001E-12,-11.176590985107456,2.580503826774919E-6
-3.4,-3.6816E-11,6.153E-12,-11.21091308491197,2.4805241381611267E-6
-3.2,-3.2577000000000005E-11,5.7940000000000006E-12,-11.237021509132257,2.407072911234722E-6
-3.0,-2.8626000000000003E-11,5.469E-12,-11.262092076625361,2.338589318371227E-6
-2.8000000000000003,-2.4651000000000002E-11,5.18E-12,-11.285670240254767,2.2759613353482084E-6
-2.6,-2.0731E-11,5.210000000000001E-12,-11.283162276700475,2.2825424421026657E-6
-2.4,-1.6793E-11,7.894E-12,-11.102702877940503,2.809626309671804E-6
-2.2,-1.3156000000000001E-11,2.7977000000000003E-11,-10.553198857152909,5.289328879924182E-6
-2.0,-1.0158000000000001E-11,1.40934E-10,-9.850984221715992,1.1871562660408275E-5
-1.8,-7.605000000000001E-12,6.79253E-10,-9.167968434793666,2.6062482613903074E-5
-1.6,-9.345000000000001E-12,2.69197E-9,-8.569929784309522,5.188419797973175E-5
-1.4000000000000001,-4.2350000000000004E-12,1.032511E-8,-7.986105312830057,1.0161254843768068E-4
-1.2,-6.4910000000000005E-12,3.1028E-8,-7.508246217227852,1.7614766532656628E-4
-1.0,-2.23E-12,8.40949E-8,-7.075230341526922,2.8999120676323964E-4
-0.8,-4.605000000000001E-12,1.90745E-7,-6.719546837388126,4.367436318940438E-4
-0.6,-1.0E-12,3.85576E-7,-6.41389000638733,6.20947662850904E-4
-0.4,-4.21E-13,6.978E-7,-6.156269034887908,8.35344240418284E-4
-0.2,-2.6400000000000004E-13,1.1669200000000001E-6,-5.932958916661977,0.0010802407139151903
0.0,2.91E-13,1.8041900000000002E-6,-5.743717728652993,0.0013432013996419153
0.2,7.24E-13,2.63871E-6,-5.578608337070718,0.0016244106623634308
0.4,1.1440000000000002E-12,3.6916000000000004E-6,-5.432785362685112,0.0019213536894595957
0.6,1.577E-12,4.977750000000001E-6,-5.302966918966257,0.0022310871789331765
0.8,2.0360000000000002E-12,6.511970000000001E-6,-5.186287608865856,0.0025518561871704292
1.0,2.573E-12,8.3086E-6,-5.080472148718519,0.002882464223542072
1.2,3.1930000000000002E-12,1.037416E-5,-4.984047058195022,0.00322089428575357
1.4000000000000001,2.101E-12,1.2763700000000001E-5,-4.894023412083958,0.003572632082932694
1.6,4.491E-12,1.54003E-5,-4.812470818963826,0.0039243215974229225
1.8,5.661E-12,1.83476E-5,-4.7364207365848765,0.004283409856644587
2.0,6.9930000000000006E-12,2.1583900000000002E-5,-4.6658700797898875,0.004645847608348771
2.2,8.436E-12,2.5133400000000002E-5,-4.5997487568766635,0.005013322251760802
2.4,1.0234E-11,2.89883E-5,-4.537777252815661,0.005384078379815807
2.6,1.2209E-11,3.31654E-5,-4.479314760411582,0.0057589408748484295
2.8000000000000003,1.4398E-11,3.76532E-5,-4.424198108884635,0.006136220335027092
3.0,1.6850000000000002E-11,4.24506E-5,-4.372116167025503,0.00651541249653466
3.2,1.937E-11,4.75615E-5,-4.322744457008558,0.00689648461174242
3.4,2.2E-11,5.2979E-5,-4.275896243444991,0.0072786674604628015
3.6,2.4655E-11,5.86888E-5,-4.231444770341704,0.007660861570345727
3.8000000000000003,2.7297000000000002E-11,6.4688E-5,-4.189176276010401,0.00804288505450625
4.0,2.9887E-11,7.09599E-5,-4.148987005203934,0.008423769939878463
4.2,3.2479000000000005E-11,7.74961E-5,-4.110720152862693,0.0088031869229274
4.4,3.4924E-11,8.431540000000001E-5,-4.074093095313592,0.009182341749248936
4.6000000000000005,3.7244E-11,9.13562E-5,-4.039261973386249,0.009558043732898485
4.8,3.9744000000000005E-11,9.86293E-5,-4.005994049176054,0.009931228524205854
5.0,4.2356E-11,1.061263E-4,-3.9741769768010555,0.010301761985213986
5.2,4.5243000000000003E-11,1.138392E-4,-3.943708164898529,0.01066954544486315
5.4,4.7000000000000006E-11,1.2212E-4,-3.913213204373376,0.011050791826833044
5.6000000000000005,5.1038E-11,1.30146E-4,-3.885569175266026,0.011408154977909443
5.8,5.5722000000000007E-11,1.38434E-4,-3.858757232141274,0.011765797890495994
6.0,6.0879E-11,1.46935E-4,-3.832874742696047,0.012121674801775537
6.2,6.6848E-11,1.5566900000000002E-4,-3.8077978644349435,0.012476738355836433
6.4,7.3293E-11,1.64647E-4,-3.783446178072726,0.012831484715339842
6.6000000000000005,8.1316E-11,1.7378E-4,-3.7600002071131287,0.013182564242210239
6.8,8.9877E-11,1.83233E-4,-3.7369963078119217,0.013536358446790629
7.0,1.00238E-10,1.92745E-4,-3.715016879168442,0.013883263305145516
7.2,1.1249100000000001E-10,2.0242300000000002E-4,-3.693740142990426,0.014227543709298525
7.4,1.26251E-10,2.1231100000000002E-4,-3.6730275041121803,0.014570895648517974
7.6000000000000005,1.41865E-10,2.22431E-4,-3.6528046856568706,0.014914120825580033
7.8,1.6017200000000002E-10,2.32694E-4,-3.6332148148245116,0.015254310866112569
8.0,1.80555E-10,2.43197E-4,-3.6140417866833556,0.015594774765927208
8.2,2.0409100000000002E-10,2.5388600000000004E-4,-3.595361246705566,0.01593380055102988
8.4,2.3129700000000002E-10,2.64701E-4,-3.5772444179972482,0.01626963429214068
8.6,2.6154300000000003E-10,2.75785E-4,-3.5594293588794783,0.01660677572558864
8.8,2.9705800000000004E-10,2.86973E-4,-3.542158962160137,0.01694027744755085
9.0,3.3599400000000003E-10,2.98353E-4,-3.5252695908787226,0.01727289784604772
9.200000000000001,3.81493E-10,3.09931E-4,-3.508734982471236,0.01760485728428379
9.4,4.3256500000000005E-10,3.2162E-4,-3.4926569524000612,0.017933767033169578
9.6,4.92381E-10,3.3343500000000004E-4,-3.4769888150986974,0.018260202627572348
9.8,5.5694E-10,3.4544800000000004E-4,-3.4616173173569242,0.018586231463101927
10.0,6.329370000000001E-10,3.5752900000000004E-4,-3.4466887258092633,0.01890843727017122
