VG, IG, ID, logID, ID^0.5
-5.0,-7.474200000000001E-11,6.9330000000000004E-12,-11.159078799801229,2.6330590574463007E-6
-4.8,-6.134800000000001E-11,6.25E-12,-11.204119982655925,2.5E-6
-4.6000000000000005,-5.3351000000000004E-11,5.803E-12,-11.236347429435469,2.4089416763383875E-6
-4.4,-4.7009000000000005E-11,5.281000000000001E-12,-11.277283832511506,2.2980426453832403E-6
-4.2,-4.1680000000000005E-11,4.848E-12,-11.31443738884177,2.2018174311236618E-6
-4.0,-3.7280000000000006E-11,4.464E-12,-11.350275814070478,2.112818023399081E-6
-3.8000000000000003,-3.3412E-11,4.199E-12,-11.37685412536206,2.049146163649631E-6
-3.6,-3.0066000000000004E-11,3.847E-12,-11.414877813693185,1.9613770672667712E-6
-3.4,-2.7179E-11,3.639E-12,-11.439017944413765,1.907616313622842E-6
-3.2,-2.4640000000000002E-11,3.384E-12,-11.470569645633015,1.8395651660107071E-6
-3.0,-2.2314E-11,3.1980000000000003E-12,-11.495121540589784,1.7882952776317451E-6
-2.8000000000000003,-2.0131E-11,2.9650000000000004E-12,-11.52797530229972,1.7219175357722566E-6
-2.6,-1.7841000000000002E-11,2.8940000000000004E-12,-11.538501473216982,1.7011760637864618E-6
-2.4,-1.5395000000000002E-11,2.7420000000000002E-12,-11.561932549546507,1.6558985476169729E-6
-2.2,-1.2789000000000001E-11,2.9930000000000003E-12,-11.523893283159808,1.730028901492689E-6
-2.0,-1.0046000000000001E-11,6.5040000000000006E-12,-11.186819467413988,2.550294100687213E-6
-1.8,-7.480000000000001E-12,3.1303000000000004E-11,-10.504414038779073,5.594908399607629E-6
-1.6,-5.365000000000001E-12,1.6589700000000002E-10,-9.780161467473084,1.2880100931281557E-5
-1.4000000000000001,-3.724000000000001E-12,7.66925E-10,-9.115247104993331,2.76934107686287E-5
-1.2,-5.104E-12,2.92327E-9,-8.534131070343978,5.4067272910698945E-5
-1.0,-1.805E-12,1.046249E-8,-7.980364944095161,1.0228631384501057E-4
-0.8,-3.4780000000000003E-12,2.95769E-8,-7.52904734702087,1.7197935922662347E-4
-0.6,-6.400000000000001E-13,7.3434E-8,-7.134102814831623,2.709870845630839E-4
-0.4,-2.226E-12,1.551E-7,-6.809388202186395,3.9382737335030436E-4
-0.2,1.28E-13,2.91195E-7,-6.535816086402449,5.396248697011656E-4
0.0,5.44E-13,4.942069999999999E-7,-6.306091107497591,7.029985775234541E-4
0.2,9.560000000000002E-13,7.758229999999999E-7,-6.1102373494781395,8.808081516425697E-4
0.4,1.329E-12,1.1490300000000001E-6,-5.939668632178233,0.0010719281692352339
0.6,1.713E-12,1.6188900000000002E-6,-5.790782659594981,0.0012723560822348436
0.8,2.227E-12,2.1953300000000004E-6,-5.658500187764988,0.001481664604423012
1.0,2.8380000000000002E-12,2.8844800000000004E-6,-5.539932467945135,0.0016983756945976353
1.2,3.5500000000000004E-12,3.6921500000000003E-6,-5.432720663320835,0.0019214968123835126
1.4000000000000001,4.4660000000000006E-12,4.621610000000001E-6,-5.335206705761753,0.00214979301329221
1.6,5.5050000000000005E-12,5.680850000000001E-6,-5.245586677899705,0.0023834533769302056
1.8,6.785000000000001E-12,6.875810000000001E-6,-5.162676132725479,0.002622176576815528
2.0,8.303000000000001E-12,8.201500000000001E-6,-5.086106710769084,0.002863826112039626
2.2,9.912E-12,9.665970000000002E-6,-5.01475455710265,0.003109014313251067
2.4,1.1648E-11,1.126821E-5,-4.948145067881565,0.0033568154551598456
2.6,1.2621000000000001E-11,1.30754E-5,-4.883545016408255,0.003615992256628877
2.8000000000000003,1.4812000000000003E-11,1.49537E-5,-4.825251336385038,0.0038670014222909202
3.0,1.6980000000000002E-11,1.69828E-5,-4.769990704887166,0.004121019291388964
3.2,1.9065E-11,1.91569E-5,-4.717674767795015,0.004376859604785148
3.4,2.1205000000000003E-11,2.14781E-5,-4.668004139919049,0.004634447108339893
