VG, IG, ID, logID, ID^0.5
-5.0,-1.1048400000000001E-10,1.1302E-11,-10.94684469703812,3.3618447316912186E-6
-4.8,-8.958100000000001E-11,1.0300000000000001E-11,-10.987162775294827,3.2093613071762426E-6
-4.6000000000000005,-7.8092E-11,9.558000000000001E-12,-11.019632973815225,3.0916015267171803E-6
-4.4,-6.898200000000001E-11,9.58E-12,-11.018634490921455,3.0951575081084325E-6
-4.2,-6.115800000000001E-11,8.495E-12,-11.070836616794935,2.9146183283579345E-6
-4.0,-5.4077E-11,7.706000000000001E-12,-11.113170995323017,2.7759682995308144E-6
-3.8000000000000003,-4.7999000000000007E-11,7.0040000000000004E-12,-11.154653862588592,2.646507132051603E-6
-3.6,-4.2780000000000006E-11,6.555E-12,-11.183427303973897,2.560273422898422E-6
-3.4,-3.8004E-11,6.1100000000000004E-12,-11.213958789757445,2.471841418861655E-6
-3.2,-3.3614E-11,5.720000000000001E-12,-11.242603971206975,2.3916521486202796E-6
-3.0,-2.9157E-11,5.422E-12,-11.265840486755533,2.3285188425262956E-6
-2.8000000000000003,-2.4905000000000003E-11,5.2550000000000005E-12,-11.279427279635739,2.29237867726953E-6
-2.6,-2.0724000000000003E-11,5.920000000000001E-12,-11.22767829327708,2.433105012119288E-6
-2.4,-1.6598000000000002E-11,1.2955E-11,-10.887562582678157,3.5993054885630368E-6
-2.2,-1.2943000000000001E-11,5.5844000000000006E-11,-10.253023481579188,7.472884315978671E-6
-2.0,-9.806000000000001E-12,2.7110800000000004E-10,-9.56685766683636,1.6465357572795072E-5
-1.8,-9.966E-12,1.17121E-9,-8.93136522818606,3.422294551905198E-5
-1.6,-5.527E-12,4.69599E-9,-8.328272836579318,6.852729383245773E-5
-1.4000000000000001,-7.2590000000000005E-12,1.51586E-8,-7.819340906906527,1.231202664064694E-4
-1.2,-2.9650000000000004E-12,4.4461099999999996E-8,-7.352019796742282,2.1085800909616877E-4
-1.0,-2.0370000000000003E-12,1.09885E-7,-6.959061587484043,3.3148906467634796E-4
-0.8,-1.243E-12,2.38741E-7,-6.622072991363106,4.886112974543262E-4
-0.6,-6.35E-13,4.5979E-7,-6.33744047846049,6.780781665855346E-4
-0.4,-1.8500000000000002E-13,8.06072E-7,-6.0936261643907645,8.978151257358054E-4
-0.2,-2.344E-12,1.3121700000000001E-6,-5.882009895692722,0.001145499890877341
0.0,3.2500000000000003E-13,1.99798E-6,-5.699408863423906,0.0014134992041030657
