VG, IG, ID, logID, ID^0.5
-5.0,-1.0462800000000001E-10,1.7388E-11,-10.759750368481201,4.169892084934573E-6
-4.8,-8.534600000000001E-11,1.0793E-11,-10.966857822939375,3.2852701563189594E-6
-4.6000000000000005,-7.3073E-11,9.386E-12,-11.027519450123524,3.063657944353449E-6
-4.4,-6.381300000000001E-11,8.639000000000001E-12,-11.063536525995254,2.9392175829631944E-6
-4.2,-5.6111E-11,7.847E-12,-11.10529634739077,2.801249721106635E-6
-4.0,-4.9919000000000005E-11,7.3E-12,-11.136677139879543,2.7018512172212593E-6
-3.8000000000000003,-4.4464E-11,6.856000000000001E-12,-11.163929191084858,2.6183964558485027E-6
-3.6,-3.9573000000000005E-11,6.351000000000001E-12,-11.197157887260925,2.520119044807209E-6
-3.4,-3.5451E-11,5.976E-12,-11.223589411192657,2.4445858544956036E-6
-3.2,-3.1455E-11,5.604000000000001E-12,-11.251501873386262,2.3672769166280486E-6
-3.0,-2.7696000000000003E-11,5.294000000000001E-12,-11.27621606303467,2.300869400900451E-6
-2.8000000000000003,-2.3944000000000002E-11,4.977E-12,-11.303032359255976,2.230919093109385E-6
-2.6,-2.0271E-11,4.9290000000000005E-12,-11.307241181845276,2.220135131022434E-6
-2.4,-1.6566000000000002E-11,6.430000000000001E-12,-11.191789027075778,2.5357444666211935E-6
-2.2,-1.3052E-11,1.9417000000000003E-11,-10.711817869386342,4.406472512112154E-6
-2.0,-1.0008E-11,9.7555E-11,-10.010750466743465,9.87699346967487E-6
-1.8,-7.545E-12,4.91612E-10,-9.308377524747796,2.2172325092330755E-5
-1.6,-9.27E-12,2.04592E-9,-8.68911135216727,4.523184718757349E-5
-1.4000000000000001,-4.2530000000000006E-12,8.20829E-9,-8.085747308278203,9.05996136857106E-5
-1.2,-6.556000000000001E-12,2.5633999999999996E-8,-7.5911836200200655,1.6010621474508725E-4
-1.0,-2.261E-12,7.206689999999999E-8,-7.142264158970802,2.684527891455032E-4
-0.8,-4.627E-12,1.68289E-7,-6.773944270212095,4.1023042305514103E-4
-0.6,-1.1040000000000001E-12,3.47811E-7,-6.458656686957353,5.897550338911911E-4
-0.4,-5.18E-13,6.4052E-7,-6.1934673050230735,8.003249340111802E-4
-0.2,-1.23E-13,1.078725E-6,-5.967089256155398,0.0010386168687249403
0.0,-2.79E-12,1.6940000000000002E-6,-5.771086594005312,0.0013015375522819157
0.2,3.5700000000000004E-13,2.499E-6,-5.60223374387355,0.0015808225706890702
0.4,8.66E-13,3.5175400000000005E-6,-5.45376095524915,0.0018755105971441485
0.6,1.3530000000000002E-12,4.7681E-6,-5.321654644838128,0.0021835979483412235
0.8,1.826E-12,6.2632000000000004E-6,-5.2032037199433425,0.0025026386075500395
1.0,2.4080000000000002E-12,8.016100000000001E-6,-5.09603687366529,0.0028312717990330778
1.2,2.992E-12,1.0038560000000001E-5,-4.998328580906785,0.003168368665417584
1.4000000000000001,1.9240000000000003E-12,1.23877E-5,-4.907009320745199,0.0035196164563770296
1.6,4.302E-12,1.4965500000000001E-5,-4.824908768725998,0.0038685268513996385
1.8,5.388E-12,1.78534E-5,-4.748279064670688,0.0042253283896047655
2.0,6.705E-12,2.10297E-5,-4.677166922714244,0.00458581508567452
2.2,8.165E-12,2.45155E-5,-4.610559244778539,0.004951312957186205
2.4,9.815E-12,2.83066E-5,-4.54811229205894,0.005320394722198721
2.6,1.1738E-11,3.24124E-5,-4.48928881012279,0.005693188913078504
2.8000000000000003,1.3884000000000002E-11,3.683E-5,-4.433798281145087,0.0060687725282795035
3.0,1.6219E-11,4.15568E-5,-4.381357901823424,0.006446456390917416
3.2,1.8712E-11,4.65904E-5,-4.331703560918015,0.006825716079650545
3.4,2.1322E-11,5.19306E-5,-4.284576659588964,0.007206288920103051
3.6,2.3963E-11,5.75652E-5,-4.239839982120723,0.007587173386709968
3.8000000000000003,2.6537000000000003E-11,6.348310000000001E-5,-4.1973418739773365,0.007967628254380346
4.0,2.9053000000000002E-11,6.9677E-5,-4.1569105565005895,0.008347275004455047
4.2,3.1443000000000003E-11,7.6147E-5,-4.118347202099581,0.008726224842393188
4.4,3.3771000000000005E-11,8.289050000000001E-5,-4.081495240668012,0.009104422002521633
4.6000000000000005,3.6109E-11,8.9858E-5,-4.046443251875088,0.009479345969000182
4.8,3.8591E-11,9.70702E-5,-4.012914075569997,0.009852421022266558
5.0,4.1145000000000004E-11,1.045044E-4,-3.980865423854438,0.010222739358899844
5.2,4.4040000000000004E-11,1.1214760000000001E-4,-3.950210016043647,0.010589976392797107
5.4,4.5984E-11,1.2031200000000001E-4,-3.91969105367534,0.01096868269210118
5.6000000000000005,4.986500000000001E-11,1.28288E-4,-3.8918139654295723,0.011326429269633039
5.8,5.4439000000000006E-11,1.3652100000000002E-4,-3.8648005392266005,0.011684220128018815
6.0,5.9809E-11,1.4498400000000002E-4,-3.8386799225589274,0.012040930196625176
6.2,6.586800000000001E-11,1.53656E-4,-3.8134504766310626,0.012395805742266213
6.4,7.238700000000001E-11,1.6259E-4,-3.7889061689410366,0.012751078385768005
6.6000000000000005,7.9938E-11,1.7170500000000002E-4,-3.7652170581250886,0.013103625452522673
6.8,8.8792E-11,1.8099200000000002E-4,-3.742340620891251,0.013453326726129861
7.0,9.928100000000001E-11,1.9046500000000001E-4,-3.7201848189562954,0.013800905767376285
7.2,1.1112300000000001E-10,2.0010900000000002E-4,-3.6987333783181158,0.014145988830760473
7.4,1.2453E-10,2.0996300000000002E-4,-3.677857230559366,0.014490100068667574
7.6000000000000005,1.4028200000000002E-10,2.20007E-4,-3.6575635009368406,0.014832632942266185
7.8,1.5780700000000002E-10,2.3027800000000002E-4,-3.637747551115183,0.015174913508814475
8.0,1.78443E-10,2.40728E-4,-3.6184733923246237,0.015515411692894263
8.2,2.0211700000000002E-10,2.51329E-4,-3.5997573967503342,0.015853359265468
8.4,2.28807E-10,2.62181E-4,-3.58139878440086,0.016192004199604197
8.6,2.59617E-10,2.73138E-4,-3.563617874952666,0.016526887184221958
8.8,2.95879E-10,2.84292E-4,-3.5462353612196496,0.016860960826714472
9.0,3.36654E-10,2.95586E-4,-3.529316139515143,0.01719261469352466
9.200000000000001,3.8239E-10,3.07092E-4,-3.5127314971391836,0.01752404062994605
9.4,4.3263600000000004E-10,3.1874000000000003E-4,-3.4965634316966394,0.017853291013143768
9.6,4.927110000000001E-10,3.3056400000000004E-4,-3.4807444449347438,0.018181419086528972
9.8,5.58599E-10,3.42398E-4,-3.4654687807691267,0.01850399956766104
10.0,6.326980000000001E-10,3.54539E-4,-3.450335984590417,0.018829206037430258
