VG, IG, ID, logID, ID^0.5
-5.0,-9.1549E-11,1.1344E-11,-10.945233782161008,3.3680855096033414E-6
-4.8,-7.324000000000001E-11,1.0156000000000002E-11,-10.993277307798316,3.1868479725270862E-6
-4.6000000000000005,-6.3068E-11,9.259E-12,-11.03343591590269,3.0428604963093525E-6
-4.4,-5.4890000000000004E-11,8.436E-12,-11.073863428932551,2.904479299289289E-6
-4.2,-4.8755000000000004E-11,8.587000000000001E-12,-11.066158537101279,2.930358339862209E-6
-4.0,-4.3026000000000003E-11,7.283000000000001E-12,-11.137689690045729,2.6987033923719742E-6
-3.8000000000000003,-3.8091E-11,6.5670000000000006E-12,-11.182632983712406,2.5626158510397147E-6
-3.6,-3.3911000000000004E-11,6.071E-12,-11.21673976712705,2.463939934332816E-6
-3.4,-3.0338000000000004E-11,5.6940000000000006E-12,-11.244582537189064,2.3862103846894976E-6
-3.2,-2.7137000000000003E-11,5.2630000000000005E-12,-11.278766629982723,2.2941229260874406E-6
-3.0,-2.4165E-11,4.944000000000001E-12,-11.305921537919241,2.2235107375499678E-6
-2.8000000000000003,-2.1208000000000003E-11,4.598E-12,-11.33743103306674,2.144294755857972E-6
-2.6,-1.8275000000000003E-11,4.33E-12,-11.363512103646634,2.080865204668481E-6
-2.4,-1.5364E-11,4.296E-12,-11.366935727308501,2.0726794252850586E-6
-2.2,-1.2373000000000002E-11,6.376E-12,-11.195451691611945,2.525074256333861E-6
-2.0,-9.523000000000001E-12,2.4155000000000003E-11,-10.61699295817746,4.914773646873272E-6
-1.8,-7.231E-12,1.361E-10,-9.866141874796666,1.1666190466471906E-5
-1.6,-5.301E-12,7.198050000000001E-10,-9.14278514092169,2.682918187347501E-5
-1.4000000000000001,-7.526E-12,3.04279E-9,-8.516728019705027,5.5161490190167993E-5
-1.2,-5.4550000000000005E-12,1.2100499999999998E-8,-7.917196684001355,1.1000227270379461E-4
-1.0,-2.181E-12,3.90547E-8,-7.408326693893266,1.9762262016277386E-4
-0.8,-1.3280000000000002E-12,1.0301449999999999E-7,-6.987101641054296,3.209587200871788E-4
-0.6,-4.117E-12,2.2862E-7,-6.640885779585094,4.781422382513388E-4
-0.4,-6.28E-13,4.55902E-7,-6.341128502584047,6.75205154008765E-4
-0.2,-1.24E-13,8.134469999999999E-7,-6.0896707381879445,9.019129669763042E-4
0.0,-2.3910000000000002E-12,1.3312600000000002E-6,-5.875737116923473,0.0011538024094271948
0.2,3.62E-13,2.02818E-6,-5.692893504201753,0.0014241418468677902
0.4,8.140000000000001E-13,2.9272900000000005E-6,-5.533534250862763,0.001710932494284915
0.6,1.209E-12,4.04552E-6,-5.393025647447016,0.0020113478068200935
0.8,1.6410000000000002E-12,5.397520000000001E-6,-5.267805739753612,0.0023232563354051144
1.0,2.1030000000000002E-12,6.996670000000001E-6,-5.155108609231888,0.002645121925356183
1.2,2.6890000000000004E-12,8.85705E-6,-5.0527109036271804,0.002976079636031267
1.4000000000000001,3.3100000000000002E-12,1.098233E-5,-4.959305510633399,0.0033139598669869254
1.6,2.0750000000000003E-12,1.34379E-5,-4.871668595096989,0.0036657741337949344
1.8,4.7610000000000004E-12,1.6124800000000002E-5,-4.7925056633243255,0.0040155696980627795
2.0,5.8600000000000005E-12,1.9100900000000002E-5,-4.7189461690965055,0.004370457641940944
2.2,7.206000000000001E-12,2.23677E-5,-4.650378670738521,0.004729450285181143
2.4,8.653E-12,2.59348E-5,-4.586117096782842,0.0050926221143925456
2.6,1.0409E-11,2.98125E-5,-4.525601603615811,0.005460082416960389
2.8000000000000003,1.2258E-11,3.39944E-5,-4.468592619705011,0.0058304716790324946
3.0,1.4208000000000001E-11,3.84784E-5,-4.414782994992277,0.006203096001191663
3.2,1.6472E-11,4.32704E-5,-4.363809090079995,0.006578024019414949
3.4,1.8714E-11,4.83634E-5,-4.3154831753601925,0.006954379914845032
3.6,2.0999000000000003E-11,5.3752700000000005E-5,-4.269599716237456,0.007331623285466869
3.8000000000000003,2.3265000000000003E-11,5.9434E-5,-4.225965040068748,0.0077093449786606386
4.0,2.5453000000000003E-11,6.53917E-5,-4.184477372057295,0.00808651346378648
4.2,2.7642000000000002E-11,7.161920000000001E-5,-4.144970534448467,0.008462812771177206
4.4,2.9867E-11,7.81396E-5,-4.107128816277825,0.008839660626969793
4.6000000000000005,3.2051000000000004E-11,8.488670000000001E-5,-4.071160349439028,0.009213397853126717
4.8,3.4449000000000006E-11,9.18859E-5,-4.036751126502942,0.009585713327655903
